"Species","Source"
"Entomacrodus nigricans","OBIS"
"Eptatretus sinus","OBIS"
"Ophthalmolycus conorhynchus","OBIS"
"Akko rossi","OBIS"
"Cerdale paludicola","OBIS"
"Jenkinsia stolifera","OBIS"
"Lythrypnus lavenbergi","OBIS"
"Ogilbia cocoensis","OBIS"
"Ophioscion simulus","OBIS"
"Parapocryptes serperaster","OBIS"
"Rathbunella hypoplecta","OBIS"
"Zaniolepis frenata","OBIS"
"Symphurus ocellaris","OBIS"
"Trachyscorpia osheri","OBIS"
"Hyporthodus mystacinus","OBIS"
"Myxine greggi","OBIS"
"Nemichthys curvirostris","OBIS"
"Magnisudis atlantica","OBIS"
"Zu cristatus","OBIS"
"Sciadonus pedicellaris","OBIS"
"Conocara salmoneum","OBIS"
"Diplospinus multistriatus","OBIS"
"Xyrichtys novacula","OBIS"
"Thunnus thynnus","OBIS"
"Poromitra crassiceps","OBIS"
"Scopeloberyx robustus","OBIS"
"Trachinotus blochii","OBIS"
"Balistes capriscus","OBIS"
"Diaphus garmani","OBIS"
"Sphoeroides testudineus","OBIS"
"Acanthonus armatus","OBIS"
"Gigantactis perlatus","OBIS"
"Hemiramphus brasiliensis","OBIS"
"Uraspis secunda","OBIS"
"Lutjanus apodus","OBIS"
"Etrumeus micropus","OBIS"
"Atule mate","OBIS"
"Caranx ignobilis","OBIS"
"Pomadasys kaakan","OBIS"
"Chaetodon auriga","OBIS"
"Paracanthurus hepatus","OBIS"
"Makaira mazara","OBIS"
"Gymnothorax ocellatus","OBIS"
"Himantolophus azurlucens","OBIS"
"Oneirodes rosenblatti","OBIS"
"Lampanyctus hubbsi","OBIS"
"Holtbyrnia latifrons","OBIS"
"Psenes arafurensis","OBIS"
"Chromis crusma","OBIS"
"Paraliparis latifrons","OBIS"
"Melamphaes laeviceps","OBIS"
"Callechelys cliffi","OBIS"
"Callechelys galapagensis","OBIS"
"Cyclopsetta chittendeni","OBIS"
"Desmodema lorum","OBIS"
"Starksia lepidogaster","OBIS"
"Diapterus rhombeus","OBIS"
"Stegastes partitus","OBIS"
"Bothrocara brunneum","OBIS"
"Achirus declivis","OBIS"
"Bollmannia gomezi","OBIS"
"Chaunacops coloratus","OBIS"
"Chriolepis atrimelum","OBIS"
"Conodon nobilis","OBIS"
"Neomyxus leuciscus","OBIS"
"Paraclinus ditrichus","OBIS"
"Parvilux boschmai","OBIS"
"Rathbunella alleni","OBIS"
"Tomicodon bidens","OBIS"
"Deania calceus","OBIS"
"Kyphosus sectatrix","OBIS"
"Girella laevifrons","OBIS"
"Eptatretus bobwisneri","OBIS"
"Lampanyctus hawaiiensis","OBIS"
"Myxine phantasma","OBIS"
"Ilyophis brunneus","OBIS"
"Alepisaurus ferox","OBIS"
"Benthalbella infans","OBIS"
"Caulophryne jordani","OBIS"
"Einara macrolepis","OBIS"
"Barbantus curvifrons","OBIS"
"Callionymus maculatus","OBIS"
"Trachurus picturatus","OBIS"
"Ruvettus pretiosus","OBIS"
"Cyclothone alba","OBIS"
"Cyclothone obscura","OBIS"
"Argyropelecus hemigymnus","OBIS"
"Paraconger caudilimbatus","OBIS"
"Mentodus facilis","OBIS"
"Cyclopsetta fimbriata","OBIS"
"Menidia menidia","OBIS"
"Sparisoma rubripinne","OBIS"
"Umbrina coroides","OBIS"
"Scorpaena calcarata","OBIS"
"Sphyraena forsteri","OBIS"
"Enchelycore schismatorhynchus","OBIS"
"Synodus variegatus","OBIS"
"Cheilopogon atrisignis","OBIS"
"Scorpaenodes kelloggi","OBIS"
"Pseudogramma polyacantha","OBIS"
"Chaetodon lunula","OBIS"
"Trypauchen vagina","OBIS"
"Chlopsis longidens","OBIS"
"Coryphaenoides acrolepis","OBIS"
"Melanocetus eustalus","OBIS"
"Chaenophryne ramifera","OBIS"
"Bathylaco macrophthalmus","OBIS"
"Thalassoma duperrey","OBIS"
"Lycenchelys scaurus","OBIS"
"Pachycara rimae","OBIS"
"Scorpaenodes caribbaeus","OBIS"
"Sebastes ensifer","OBIS"
"Sebastes entomelas","OBIS"
"Sebastes gilli","OBIS"
"Sebastes jordani","OBIS"
"Sebastes rosenblatti","OBIS"
"Aristostomias scintillans","OBIS"
"Stomias danae","OBIS"
"Stolephorus dubiosus","OBIS"
"Enophrys bison","OBIS"
"Anchoa analis","OBIS"
"Anchoa chamensis","OBIS"
"Anchoviella balboae","OBIS"
"Gobiesox maeandricus","OBIS"
"Haemulon bonariense","OBIS"
"Dicrolene pullata","OBIS"
"Ogcocephalus radiatus","OBIS"
"Galeichthys peruvianus","OBIS"
"Hemilepidotus spinosus","OBIS"
"Amphiarius rugispinis","OBIS"
"Aphos porosus","OBIS"
"Erotelis smaragdus","OBIS"
"Evermannia longipinnis","OBIS"
"Icelinus tenuis","OBIS"
"Leptenchelys vermiformis","OBIS"
"Leuropharus lasiops","OBIS"
"Lipolagus ochotensis","OBIS"
"Lyopsetta exilis","OBIS"
"Odontognathus compressus","OBIS"
"Oligocottus maculosus","OBIS"
"Parrella maxillaris","OBIS"
"Thaumatichthys axeli","OBIS"
"Thysanactis dentex","OBIS"
"Trachinops brauni","OBIS"
"Xeneretmus latifrons","OBIS"
"Xeneretmus ritteri","OBIS"
"Opistognathus walkeri","OBIS"
"Leptocephalus giganteus","OBIS"
"Sphyraena barracuda","OBIS"
"Macroparalepis johnfitchi","OBIS"
"Hyporthodus septemfasciatus","OBIS"
"Albula gilberti","OBIS"
"Auxis eudorax","OBIS"
"Rubicundus lakeside","OBIS"
"Hypanus americanus","OBIS"
"Osteomugil formosae","OBIS"
"Phenacoscorpius mccoskeri","OBIS"
"Eptatretus goslinei","OBIS"
"Phanerodon vacca","OBIS"
"Neoniphon vexillarium","OBIS"
"Platycaranx chrysophrys","OBIS"
"Carcharhinus melanopterus","OBIS"
"Cetorhinus maximus","OBIS"
"Bathypterois phenax","OBIS"
"Hoplostethus mediterraneus","OBIS"
"Stylephorus chordatus","OBIS"
"Histrio histrio","OBIS"
"Ctenochirichthys longimanus","OBIS"
"Oneirodes carlsbergi","OBIS"
"Centrobranchus nigroocellatus","OBIS"
"Diaphus dumerilii","OBIS"
"Diogenichthys atlanticus","OBIS"
"Sphyraena sphyraena","OBIS"
"Lepidopus caudatus","OBIS"
"Synodus foetens","OBIS"
"Lampadena luminosa","OBIS"
"Astroscopus ygraecum","OBIS"
"Epinephelus guttatus","OBIS"
"Fistularia tabacaria","OBIS"
"Ocyurus chrysurus","OBIS"
"Epigonus macrops","OBIS"
"Uropterygius micropterus","OBIS"
"Negaprion acutidens","OBIS"
"Astronesthes martensii","OBIS"
"Diaphus jenseni","OBIS"
"Scopelarchus guentheri","OBIS"
"Epinephelus chlorostigma","OBIS"
"Epinephelus merra","OBIS"
"Rhabdosargus sarba","OBIS"
"Upeneus sulphureus","OBIS"
"Calotomus spinidens","OBIS"
"Plagiotremus rhinorhynchos","OBIS"
"Sigmops elongatus","OBIS"
"Abyssobrotula galatheae","OBIS"
"Hexagrammos decagrammus","OBIS"
"Bathyraja aguja","OBIS"
"Rajella nigerrima","OBIS"
"Gymnothorax serratidens","OBIS"
"Lestidiops bathyopteryx","OBIS"
"Nezumia parini","OBIS"
"Ceratoscopelus townsendi","OBIS"
"Diaphus phillipsi","OBIS"
"Cataetyx rubrirostris","OBIS"
"Brotulotaenia nielseni","OBIS"
"Bajacalifornia burragei","OBIS"
"Maulisia isaacsi","OBIS"
"Callionymus hainanensis","OBIS"
"Callionymus hindsii","OBIS"
"Cubiceps paradoxus","OBIS"
"Howella pammelas","OBIS"
"Pholis schultzi","OBIS"
"Umbrina broussonnetii","OBIS"
"Scomberomorus brasiliensis","OBIS"
"Melanostigma pammelas","OBIS"
"Symphurus plagusia","OBIS"
"Paraliparis fimbriatus","OBIS"
"Paraliparis ulochir","OBIS"
"Scorpaena isthmensis","OBIS"
"Sebastes elongatus","OBIS"
"Sebastes eos","OBIS"
"Sebastes paucispinis","OBIS"
"Sebastes rubrivinctus","OBIS"
"Melamphaes janae","OBIS"
"Bagre bagre","OBIS"
"Gobiesox crassicorpus","OBIS"
"Haemulon schrankii","OBIS"
"Bairdiella ronchus","OBIS"
"Johnius macrorhynus","OBIS"
"Larimus breviceps","OBIS"
"Prionotus rubio","OBIS"
"Hypsoblennius sordidus","OBIS"
"Foetorepus garthi","OBIS"
"Eucinostomus jonesii","OBIS"
"Decodon puellaris","OBIS"
"Pempheris schomburgkii","OBIS"
"Echidna catenata","OBIS"
"Patagonotothen tessellata","OBIS"
"Phanerodon atripes","OBIS"
"Ascelichthys rhodorus","OBIS"
"Centropomus mexicanus","OBIS"
"Congrosoma evermanni","OBIS"
"Leucicorus lusciosus","OBIS"
"Lucifuga inopinata","OBIS"
"Lumpenopsis hypochroma","OBIS"
"Nebris microps","OBIS"
"Neoclinus uninotatus","OBIS"
"Notarius insculptus","OBIS"
"Pseudonus acutus","OBIS"
"Rhacochilus toxotes","OBIS"
"Scartichthys gigas","OBIS"
"Typhlogobius californiensis","OBIS"
"Urotrygon peruanus","OBIS"
"Xeneretmus triacanthus","OBIS"
"Lampanyctus niger","OBIS"
"Chirodactylus variegatus","OBIS"
"Corvula sanctaeluciae","OBIS"
"Ctenoscopelus phengodes","OBIS"
"Regalecus russellii","OBIS"
"Poromitra nigrofulva","OBIS"
"Lepophidium hubbsi","OBIS"
"Pseudobatos percellens","OBIS"
"Chaenopsis celeste","OBIS"
"Apristurus nasutus","OBIS"
"Raja asterias","OBIS"
"Ophisurus serpens","OBIS"
"Serrivomer beanii","OBIS"
"Ilyophis arx","OBIS"
"Scopelarchus analis","OBIS"
"Tylosurus imperialis","OBIS"
"Rondeletia loricata","OBIS"
"Sardinella aurita","OBIS"
"Diaphus mollis","OBIS"
"Diaphus termophilus","OBIS"
"Taaningichthys paurolychnus","OBIS"
"Notacanthus chemnitzii","OBIS"
"Bathylaco nigricans","OBIS"
"Bathytroctes macrognathus","OBIS"
"Photostylus pycnopterus","OBIS"
"Bathylagichthys greyae","OBIS"
"Leptochilichthys agassizii","OBIS"
"Searsia koefoedi","OBIS"
"Caranx crysos","OBIS"
"Decapterus punctatus","OBIS"
"Seriola dumerili","OBIS"
"Kali macrodon","OBIS"
"Aphanopus carbo","OBIS"
"Bothus podas","OBIS"
"Poromitra capito","OBIS"
"Margrethia obtusirostra","OBIS"
"Valenciennellus tripunctulatus","OBIS"
"Rhadinesthes decimus","OBIS"
"Masturus lanceolatus","OBIS"
"Squatina dumeril","OBIS"
"Venefica procera","OBIS"
"Bagre marinus","OBIS"
"Stomias affinis","OBIS"
"Gobiesox strumosus","OBIS"
"Hygophum macrochir","OBIS"
"Desmodema polystictum","OBIS"
"Coryphaenoides leptolepis","OBIS"
"Lophius americanus","OBIS"
"Membras martinica","OBIS"
"Cynoscion nebulosus","OBIS"
"Menticirrhus saxatilis","OBIS"
"Symphurus pusillus","OBIS"
"Pseudupeneus maculatus","OBIS"
"Lutjanus mahogoni","OBIS"
"Lutjanus synagris","OBIS"
"Peprilus paru","OBIS"
"Etmopterus granulosus","OBIS"
"Gymnothorax eurostus","OBIS"
"Scopelarchoides signifer","OBIS"
"Taenianotus triacanthus","OBIS"
"Lutjanus russellii","OBIS"
"Gerres oblongus","OBIS"
"Parupeneus forsskali","OBIS"
"Heniochus acuminatus","OBIS"
"Amblyglyphidodon flavilatus","OBIS"
"Stegastes nigricans","OBIS"
"Naso hexacanthus","OBIS"
"Naso brevirostris","OBIS"
"Naso vlamingii","OBIS"
"Naso annulatus","OBIS"
"Canthigaster amboinensis","OBIS"
"Nebrius ferrugineus","OBIS"
"Brama orcini","OBIS"
"Lycenchelys antarctica","OBIS"
"Sagamichthys abei","OBIS"
"Lethops connectens","OBIS"
"Stellerina xyosterna","OBIS"
"Lycodes palearis","OBIS"
"Lycodes brevipes","OBIS"
"Myxine hubbsi","OBIS"
"Gymnura afuerae","OBIS"
"Somniosus pacificus","OBIS"
"Chlopsis kazuko","OBIS"
"Cynoponticus savanna","OBIS"
"Serrivomer jesperseni","OBIS"
"Cetomimus gillii","OBIS"
"Ataxolepis henactis","OBIS"
"Melanocetus niger","OBIS"
"Chaenophryne melanorhabdus","OBIS"
"Oneirodes mirus","OBIS"
"Protomyctophum crockeri","OBIS"
"Alepocephalus owstoni","OBIS"
"Alepocephalus tenebrosus","OBIS"
"Mentodus crassus","OBIS"
"Ophioblennius macclurei","OBIS"
"Schedophilus haedrichi","OBIS"
"Cubiceps caeruleus","OBIS"
"Priacanthus meeki","OBIS"
"Epinephelus clippertonensis","OBIS"
"Dentex dentex","OBIS"
"Lycodes cortezianus","OBIS"
"Lycodes pacificus","OBIS"
"Paraliparis galapagosensis","OBIS"
"Sebastes brevispinis","OBIS"
"Sebastes mystinus","OBIS"
"Astronesthes gibbsi","OBIS"
"Chauliodus macouni","OBIS"
"Sphoeroides dorsalis","OBIS"
"Micropogonias furnieri","OBIS"
"Anchoa trinitatis","OBIS"
"Gobiesox marmoratus","OBIS"
"Haemulon parra","OBIS"
"Halichoeres bicolor","OBIS"
"Halichoeres insularis","OBIS"
"Lestidium nudum","OBIS"
"Pomacanthus paru","OBIS"
"Cynoscion arenarius","OBIS"
"Stellifer pizarroensis","OBIS"
"Diplectrum bivittatum","OBIS"
"Myripristis clarionensis","OBIS"
"Myripristis gildi","OBIS"
"Mugilogobius abei","OBIS"
"Coloconger cadenati","OBIS"
"Scorpaenopsis ramaraoi","OBIS"
"Pseudogramma gregoryi","OBIS"
"Takifugu niphobles","OBIS"
"Batrachoides walkeri","OBIS"
"Pervagor spilosoma","OBIS"
"Eptatretus mcconnaugheyi","OBIS"
"Patagonotothen cornucola","OBIS"
"Icichthys lockingtoni","OBIS"
"Lycodapus australis","OBIS"
"Lycodapus endemoscotus","OBIS"
"Acentrophryne longidens","OBIS"
"Anarrhichthys ocellatus","OBIS"
"Anchovia clupeoides","OBIS"
"Aplatophis zorro","OBIS"
"Assurger anzac","OBIS"
"Barbulifer ceuthoecus","OBIS"
"Benthobatis moresbyi","OBIS"
"Bollmannia boqueronensis","OBIS"
"Coelorinchus chilensis","OBIS"
"Danaphos oculatus","OBIS"
"Ekemblemaria nigra","OBIS"
"Hypoplectrus unicolor","OBIS"
"Lonchopisthus micrognathus","OBIS"
"Lyconema barbatum","OBIS"
"Lythrypnus solanensis","OBIS"
"Manducus greyae","OBIS"
"Myxodagnus walkeri","OBIS"
"Notarius lentiginosus","OBIS"
"Odontoscion dentex","OBIS"
"Ogilbia robertsoni","OBIS"
"Ophioscion panamensis","OBIS"
"Paraclinus fasciatus","OBIS"
"Paraclinus nigripinnis","OBIS"
"Prionurus laticlavius","OBIS"
"Scartelaos histophorus","OBIS"
"Seriolella porosa","OBIS"
"Signigobius biocellatus","OBIS"
"Cheilotrema fasciatum","OBIS"
"Caranx ruber","OBIS"
"Lestidium bigelowi","OBIS"
"Coelorinchus caelorhincus","OBIS"
"Idiastion hageyi","OBIS"
"Albula esuncula","OBIS"
"Ginglymostoma unami","OBIS"
"Himantolophus rostratus","OBIS"
"Aetomylaeus asperrimus","OBIS"
"Etropus pacificus","OBIS"
"Lampanyctus crypticus","OBIS"
"Lampanyctus phyllisae","OBIS"
"Stellifer punctatissimus","OBIS"
"Squalus blainville","OBIS"
"Derichthys serpentinus","OBIS"
"Cheilopogon heterurus","OBIS"
"Cheilopogon pinnatibarbatus","OBIS"
"Exocoetus obtusirostris","OBIS"
"Parexocoetus mento","OBIS"
"Ceratias holboelli","OBIS"
"Melanocetus murrayi","OBIS"
"Dibranchus atlanticus","OBIS"
"Leptacanthichthys gracilispinis","OBIS"
"Bolinichthys supralateralis","OBIS"
"Ceratoscopelus warmingii","OBIS"
"Lampadena urophaos","OBIS"
"Lampanyctus lineatus","OBIS"
"Symbolophorus veranyi","OBIS"
"Argentina silus","OBIS"
"Microstoma microstoma","OBIS"
"Mentodus rostratus","OBIS"
"Trachurus trachurus","OBIS"
"Deltentosteus quadrimaculatus","OBIS"
"Howella brodiei","OBIS"
"Scombrolabrax heterolepis","OBIS"
"Dactylopterus volitans","OBIS"
"Vinciguerria attenuata","OBIS"
"Eustomias schmidti","OBIS"
"Canthidermis sufflamen","OBIS"
"Sphoeroides marmoratus","OBIS"
"Ariopsis felis","OBIS"
"Stemonosudis rothschildi","OBIS"
"Porogadus miles","OBIS"
"Syacium micrurum","OBIS"
"Diaphus fragilis","OBIS"
"Diaphus perspicillatus","OBIS"
"Symbolophorus rufinus","OBIS"
"Sphoeroides maculatus","OBIS"
"Laemonema goodebeanorum","OBIS"
"Physiculus fulvus","OBIS"
"Echiodon dawsoni","OBIS"
"Halieutichthys aculeatus","OBIS"
"Trichopsetta ventralis","OBIS"
"Nicholsina usta","OBIS"
"Centropyge multispinis","OBIS"
"Abudefduf septemfasciatus","OBIS"
"Isistius brasiliensis","OBIS"
"Dipturus springeri","OBIS"
"Astronesthes trifibulatus","OBIS"
"Plotosus lineatus","OBIS"
"Lampanyctus achirus","OBIS"
"Bregmaceros nectabanus","OBIS"
"Cociella punctata","OBIS"
"Aphareus rutilans","OBIS"
"Pinjalo pinjalo","OBIS"
"Gerres oyena","OBIS"
"Cubiceps baxteri","OBIS"
"Scopelosaurus hamiltoni","OBIS"
"Hypsurus caryi","OBIS"
"Ammodytes hexapterus","OBIS"
"Apristurus stenseni","OBIS"
"Mustelus lenticulatus","OBIS"
"Gymnothorax porphyreus","OBIS"
"Venefica ocella","OBIS"
"Scopelarchus stephensi","OBIS"
"Antimora microlepis","OBIS"
"Linophryne macrodon","OBIS"
"Bolinichthys pyrsobolus","OBIS"
"Centrobranchus andreae","OBIS"
"Diaphus anderseni","OBIS"
"Gonichthys venetus","OBIS"
"Protomyctophum beckeri","OBIS"
"Nansenia crassa","OBIS"
"Maulisia acuticeps","OBIS"
"Brama japonica","OBIS"
"Hyperoglyphe japonica","OBIS"
"Prognathodes aculeatus","OBIS"
"Thalassoma virens","OBIS"
"Sparisoma radians","OBIS"
"Lycenchelys pearcyi","OBIS"
"Pachycara gymninium","OBIS"
"Cynoglossus abbreviatus","OBIS"
"Paraliparis darwini","OBIS"
"Sebastes hopkinsi","OBIS"
"Sebastes ovalis","OBIS"
"Sebastes peduncularis","OBIS"
"Sebastes semicinctus","OBIS"
"Sebastes varispinis","OBIS"
"Sternoptyx pseudodiaphana","OBIS"
"Bathophilus flemingi","OBIS"
"Eustomias perplexus","OBIS"
"Syngnathus schlegeli","OBIS"
"Sphoeroides andersonianus","OBIS"
"Sphoeroides parvus","OBIS"
"Anchoa colonensis","OBIS"
"Dicrolene gregoryi","OBIS"
"Trinectes opercularis","OBIS"
"Holacanthus tricolor","OBIS"
"Equetus punctatus","OBIS"
"Stellifer melanocheir","OBIS"
"Stellifer minor","OBIS"
"Prionotus punctatus","OBIS"
"Foetorepus agassizii","OBIS"
"Oligoplites saliens","OBIS"
"Starksia guadalupae","OBIS"
"Stegastes variabilis","OBIS"
"Hypoatherina harringtonensis","OBIS"
"Oplegnathus fasciatus","OBIS"
"Prognichthys gibbifrons","OBIS"
"Genypterus maculatus","OBIS"
"Acanthistius pictus","OBIS"
"Eptatretus fritzi","OBIS"
"Achirus lineatus","OBIS"
"Alectrias cirratus","OBIS"
"Bathylagoides argyrogaster","OBIS"
"Elassodiscus tremebundus","OBIS"
"Enchelybrotula paucidens","OBIS"
"Esselenichthys carli","OBIS"
"Gibbonsia montereyensis","OBIS"
"Gunterichthys bussingi","OBIS"
"Hypoplectrodes semicinctum","OBIS"
"Hypsopsetta macrocephala","OBIS"
"Labracoglossa argenteiventris","OBIS"
"Labrisomus socorroensis","OBIS"
"Leiocottus hirundo","OBIS"
"Macropinna microstoma","OBIS"
"Microspathodon chrysurus","OBIS"
"Mirorictus taningi","OBIS"
"Paracaristius maderensis","OBIS"
"Pectinantus parini","OBIS"
"Puck pinnata","OBIS"
"Rhamphocetichthys savagei","OBIS"
"Scartichthys variolatus","OBIS"
"Scartichthys viridis","OBIS"
"Schindleria praematura","OBIS"
"Steindachneria argentea","OBIS"
"Tarletonbeania crenularis","OBIS"
"Thermarces andersoni","OBIS"
"Tridentiger barbatus","OBIS"
"Etropus delsmani","OBIS"
"Microdesmus intermedius","OBIS"
"Cheilopogon californicus","OBIS"
"Symphurus civitatum","OBIS"
"Poromitra cristiceps","OBIS"
"Ulvicola sanctaerosae","OBIS"
"Hydrolagus melanophasma","OBIS"
"Hemiramphus convexus","OBIS"
"Dasyscopelus brachygnathos","OBIS"
"Gobiopsis liolepis","OBIS"
