"ASV_id","domain","phylum","class","order","family","genus","species"
"BerryCrust_0002249",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002250",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002251",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002252",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002253",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002254",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002255",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002256",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002257",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002258",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002259",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002260",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002261",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002262","Eukaryota","Arthropoda","Malacostraca","Decapoda","Palaemonidae","Palaemon","Palaemon ritteri"
"BerryCrust_0002263","Eukaryota",NA,NA,NA,NA,NA,NA
"BerryCrust_0002264",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002265",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002266",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002267",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002268",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002269",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002270",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002271",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002272",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002273",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002274",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002275",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002276",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002277",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002278",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002279",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002280",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002281",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002282",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002283",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002284",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002285",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002286",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002287",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002288",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002289",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002290",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002291",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002292",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002293",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002294",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002295",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002296",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002297",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002298",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002299",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002300",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002301",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002302",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002303",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002304",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002305",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002306",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002307",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002308",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002309",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002310",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002311",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002312",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002313",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002314",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002315","Eukaryota","Arthropoda","Malacostraca","Decapoda","Grapsidae","Pachygrapsus","Pachygrapsus socius"
"BerryCrust_0002316",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002317","Eukaryota",NA,NA,NA,NA,NA,NA
"BerryCrust_0002318",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002319",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002320",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002321",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002322",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002323",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002324",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002325",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002326",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002327",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002328",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002329",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002330",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002331",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002332",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002333",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002334",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002335",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002336",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002337",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002338",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002339",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002340",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002341",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002342",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002343",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002344",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002345",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002346",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002347",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002348",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002349",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002350",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002351",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002352",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002353",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002354",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002355",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002356",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002357",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002358",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002359","Eukaryota","Arthropoda","Malacostraca","Decapoda","Mithracidae","Teleophrys","Teleophrys cristulipes"
"BerryCrust_0002360",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002361",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002362",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002363",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002364",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002365",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002366",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002367",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002368",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002369",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002370",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002371",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002372",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002373",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002374",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002375","Eukaryota","Arthropoda","Malacostraca","Euphausiacea","Euphausiidae","Nyctiphanes","Nyctiphanes simplex"
"BerryCrust_0002376",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002377",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002378",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002379",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002380",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002381",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002382",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002383",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002384",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002385",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002386",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002387",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002388","Eukaryota","Arthropoda","Malacostraca","Decapoda","Mithracidae","Teleophrys","Teleophrys cristulipes"
"BerryCrust_0002389",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002390",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002391",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002392",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002393",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002394",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002395",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002396",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002397",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002398",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002399",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002400",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002401",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002402",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002403",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002404",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002405",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002406",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002407",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002408",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002409",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002410",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002411",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002412",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002413",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002414",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002415",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002416",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002417",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002418",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002419",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002420",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002421",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002422",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002423",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002424",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002425",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002426",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002427",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002428",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002429",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002430",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002431",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002432",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002433",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002434",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002435",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002436",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002437",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002438",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002439",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002440",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002441",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002442",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002443","Eukaryota","Arthropoda","Malacostraca","Decapoda","Porcellanidae","Petrolisthes","Petrolisthes edwardsii"
"BerryCrust_0002444",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002445",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002446",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002447",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002448",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002449",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002450",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002451",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002452",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002453",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002454",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002455",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002456",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002457",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002458",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002459",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002460",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002461",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002462",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002463",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002464",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002465",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002466",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002467",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002468",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002469",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002470",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002471",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002472",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002473",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002474",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002475",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002476",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002477",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002478",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002479",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002480",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002481",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002482",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002483",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002484",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002485",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002486",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002487",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002488",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002489",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002490",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002491",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002492",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002493",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002494",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002495",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002496",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002497",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002498",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002499",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002500",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002501",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002502",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002503",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002504",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002505",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002506",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002507",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002508",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002509",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002510",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002511",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002512",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002513",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002514",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002515",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002516",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002517",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002518",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002519",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002520",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002521",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002522",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002523",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002524",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002525",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002526",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002527","Eukaryota","Arthropoda",NA,NA,NA,NA,NA
"BerryCrust_0002528",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002529",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002530",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002531",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002532",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002533",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002534",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002535",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002536",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002537",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002538",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002539",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002540",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002541",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002542",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002543",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002544","Eukaryota","Arthropoda","Malacostraca","Decapoda","Sergestidae",NA,NA
"BerryCrust_0002545",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002546",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002547",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002548",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002549",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002550",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002551",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002552",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002553",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002554",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002555",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002556",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002557",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002558",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002559","Eukaryota",NA,NA,NA,NA,NA,NA
"BerryCrust_0002560",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002561",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002562",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002563",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002564",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002565",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002566","Eukaryota","Arthropoda","Malacostraca","Decapoda","Alpheidae","Synalpheus",NA
"BerryCrust_0002567",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002568",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002569",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002570",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002571",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002572",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002573",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002574",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002575",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002576",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002577",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002578",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002579",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002580",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002581",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002582",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002583",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002584",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002585",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002586",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002587",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002588",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002589",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002590",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002591",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002592",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002593",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002594",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002595",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002596",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002597",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002598",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002599",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002600",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002601",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002602",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002603",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002604",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002605",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002606",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002607",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002608",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002609",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002610",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002611",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002612",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002613",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002614",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002615",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002616",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002617",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002618",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002619",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002620",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002621",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002622",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002623",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002624",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002625",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002626",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002627",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002628",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002629",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002630",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002631",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002632",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002633",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002634",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002635",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002636",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002637",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002638",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002639",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002640",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002641",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002642","Eukaryota","Arthropoda","Malacostraca","Decapoda","Eriphiidae","Eriphides","Eriphides hispida"
"BerryCrust_0002643",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002644",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002645",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002646",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002647",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002648",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002649",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002650",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002651",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002652",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002653",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002654",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002655",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002656",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002657",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002658",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002659",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002660",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002661",NA,NA,NA,NA,NA,NA,NA
"BerryCrust_0002662",NA,NA,NA,NA,NA,NA,NA
