"ASV_id","domain_global","phylum_global","class_global","order_global","family_global","genus_global","species_global","pct_id_global","TAXID","SCIENTIFIC_NAME","COUNT","sintax","domain_local","phylum_local","class_local","order_local","family_local","genus_local","species_local","pct_id_local","pass1_winner","pass2_triggered","preferred_pctid","preferred_database","preferred_domain","preferred_phylum","preferred_class","preferred_order","preferred_family","preferred_genus","preferred_species","preferred_scientific_name"
"MiFish_0000608","Eukaryota","Chordata","Actinopteri","Stomiiformes","Phosichthyidae","Vinciguerria","Vinciguerria nimbaria",96.4071856287425,"270541","Vinciguerria nimbaria",17,NA,NA,NA,NA,NA,NA,NA,NA,0,"global",FALSE,96.4071856287425,"global","Eukaryota","Chordata","Actinopteri","Stomiiformes","Phosichthyidae","Vinciguerria","Vinciguerria nimbaria","Vinciguerria nimbaria"
"MiFish_0000609","Eukaryota","Chordata","Actinopteri",NA,"Pomacentridae","Abudefduf",NA,99.4082840236686,"36213","Abudefduf",27,NA,NA,NA,NA,NA,NA,NA,NA,0,"global",FALSE,99.4082840236686,"global","Eukaryota","Chordata","Actinopteri",NA,"Pomacentridae","Abudefduf",NA,"Abudefduf"
"MiFish_0000610","Eukaryota","Chordata","Actinopteri","Acanthuriformes","Acanthuridae","Prionurus",NA,97.6470588235294,"75035","Prionurus",31,NA,NA,NA,NA,NA,NA,NA,NA,0,"global",FALSE,97.6470588235294,"global","Eukaryota","Chordata","Actinopteri","Acanthuriformes","Acanthuridae","Prionurus",NA,"Prionurus"
"MiFish_0000611","Eukaryota","Chordata","Actinopteri","Acanthuriformes","Acanthuridae","Prionurus",NA,97.6470588235294,"75035","Prionurus",76,NA,NA,NA,NA,NA,NA,NA,NA,0,"global",FALSE,97.6470588235294,"global","Eukaryota","Chordata","Actinopteri","Acanthuriformes","Acanthuridae","Prionurus",NA,"Prionurus"
"MiFish_0000612",NA,NA,NA,NA,NA,NA,NA,0,"None",NA,14,NA,NA,NA,NA,NA,NA,NA,NA,0,"local",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000613","Eukaryota","Chordata","Actinopteri","Beloniformes","Exocoetidae","Cheilopogon",NA,100,"293908","Cheilopogon",14,NA,NA,NA,NA,NA,NA,NA,NA,0,"global",FALSE,100,"global","Eukaryota","Chordata","Actinopteri","Beloniformes","Exocoetidae","Cheilopogon",NA,"Cheilopogon"
"MiFish_0000614","Eukaryota","Chordata","Actinopteri","Acanthuriformes","Acanthuridae","Prionurus",NA,98.235294117647,"75035","Prionurus",726,NA,NA,NA,NA,NA,NA,NA,NA,0,"global",FALSE,98.235294117647,"global","Eukaryota","Chordata","Actinopteri","Acanthuriformes","Acanthuridae","Prionurus",NA,"Prionurus"
"MiFish_0000615","Eukaryota","Chordata","Actinopteri","Beloniformes","Hemiramphidae","Hyporhamphus","Hyporhamphus yuri",99.4082840236686,"2012922","Hyporhamphus yuri",50,NA,NA,NA,NA,NA,NA,NA,NA,0,"global",FALSE,99.4082840236686,"global","Eukaryota","Chordata","Actinopteri","Beloniformes","Hemiramphidae","Hyporhamphus","Hyporhamphus yuri","Hyporhamphus yuri"
"MiFish_0000616",NA,NA,NA,NA,NA,NA,NA,0,"None",NA,603,NA,NA,NA,NA,NA,NA,NA,NA,0,"local",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000617","Eukaryota","Chordata","Actinopteri",NA,"Sciaenidae",NA,NA,95.2380952380952,"30870","Sciaenidae",503,NA,NA,NA,NA,NA,NA,NA,NA,0,"global",FALSE,95.2380952380952,"global","Eukaryota","Chordata","Actinopteri",NA,"Sciaenidae",NA,NA,"Sciaenidae"
"MiFish_0000618",NA,NA,NA,NA,NA,NA,NA,0,"None",NA,629,NA,NA,NA,NA,NA,NA,NA,NA,0,"local",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000619","Eukaryota","Chordata","Actinopteri","Acanthuriformes","Acanthuridae","Prionurus",NA,97.6608187134503,"75035","Prionurus",73,NA,NA,NA,NA,NA,NA,NA,NA,0,"global",FALSE,97.6608187134503,"global","Eukaryota","Chordata","Actinopteri","Acanthuriformes","Acanthuridae","Prionurus",NA,"Prionurus"
"MiFish_0000620","Eukaryota","Chordata","Actinopteri","Carangiformes","Carangidae","Decapterus","Decapterus macarellus",100,"146143","Decapterus macarellus",34,"d:Eukaryota,p:Chordata,c:Actinopteri,o:Carangiformes,f:Carangidae,g:Decapterus,s:Decapterus_russelli","Eukaryota","Chordata","Actinopteri","Carangiformes","Carangidae","Decapterus","Decapterus russelli",97,"global",TRUE,100,"lca_global_v_local","Eukaryota","Chordata","Actinopteri","Carangiformes","Carangidae","Decapterus",NA,"Decapterus"
"MiFish_0000621","Eukaryota","Chordata","Actinopteri","Acanthuriformes","Acanthuridae","Prionurus","Prionurus laticlavius",100,"175437","Prionurus laticlavius",614,NA,NA,NA,NA,NA,NA,NA,NA,0,"global",FALSE,100,"global","Eukaryota","Chordata","Actinopteri","Acanthuriformes","Acanthuridae","Prionurus","Prionurus laticlavius","Prionurus laticlavius"
"MiFish_0000622","Eukaryota","Chordata","Actinopteri","Beloniformes","Hemiramphidae","Hyporhamphus","Hyporhamphus yuri",100,"2012922","Hyporhamphus yuri",2106,NA,NA,NA,NA,NA,NA,NA,NA,0,"global",FALSE,100,"global","Eukaryota","Chordata","Actinopteri","Beloniformes","Hemiramphidae","Hyporhamphus","Hyporhamphus yuri","Hyporhamphus yuri"
"MiFish_0000623","Eukaryota","Chordata","Actinopteri","Beloniformes","Exocoetidae","Exocoetus","Exocoetus volitans",100,"143332","Exocoetus volitans",219,NA,NA,NA,NA,NA,NA,NA,NA,0,"global",FALSE,100,"global","Eukaryota","Chordata","Actinopteri","Beloniformes","Exocoetidae","Exocoetus","Exocoetus volitans","Exocoetus volitans"
"MiFish_0000624","Eukaryota","Chordata","Actinopteri",NA,"Pomacentridae","Stegastes","Stegastes arcifrons",99.4285714285714,"1350519","Stegastes arcifrons",115,NA,NA,NA,NA,NA,NA,NA,NA,0,"global",FALSE,99.4285714285714,"global","Eukaryota","Chordata","Actinopteri",NA,"Pomacentridae","Stegastes","Stegastes arcifrons","Stegastes arcifrons"
"MiFish_0000625",NA,NA,NA,NA,NA,NA,NA,0,"None",NA,64,NA,NA,NA,NA,NA,NA,NA,NA,0,"local",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000626","Eukaryota","Chordata","Actinopteri","Labriformes","Labridae","Bodianus","Bodianus diplotaenia",99.4117647058823,"1182146","Bodianus diplotaenia",2260,NA,NA,NA,NA,NA,NA,NA,NA,0,"global",FALSE,99.4117647058823,"global","Eukaryota","Chordata","Actinopteri","Labriformes","Labridae","Bodianus","Bodianus diplotaenia","Bodianus diplotaenia"
"MiFish_0000627","Eukaryota","Chordata","Actinopteri",NA,"Pomacentridae","Stegastes","Stegastes arcifrons",99.4285714285714,"1350519","Stegastes arcifrons",54,NA,NA,NA,NA,NA,NA,NA,NA,0,"global",FALSE,99.4285714285714,"global","Eukaryota","Chordata","Actinopteri",NA,"Pomacentridae","Stegastes","Stegastes arcifrons","Stegastes arcifrons"
"MiFish_0000628",NA,NA,NA,NA,NA,NA,NA,0,"None",NA,10,NA,NA,NA,NA,NA,NA,NA,NA,0,"local",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000629","Eukaryota","Chordata","Actinopteri",NA,"Pomacentridae","Stegastes","Stegastes arcifrons",98.8636363636364,"1350519","Stegastes arcifrons",14,NA,NA,NA,NA,NA,NA,NA,NA,0,"global",FALSE,98.8636363636364,"global","Eukaryota","Chordata","Actinopteri",NA,"Pomacentridae","Stegastes","Stegastes arcifrons","Stegastes arcifrons"
"MiFish_0000630","Eukaryota","Chordata","Actinopteri",NA,"Pomacentridae","Abudefduf",NA,99.4082840236686,"36213","Abudefduf",37,NA,NA,NA,NA,NA,NA,NA,NA,0,"global",FALSE,99.4082840236686,"global","Eukaryota","Chordata","Actinopteri",NA,"Pomacentridae","Abudefduf",NA,"Abudefduf"
"MiFish_0000631","Eukaryota","Chordata","Actinopteri","Labriformes","Labridae","Bodianus","Bodianus diplotaenia",99.4117647058823,"1182146","Bodianus diplotaenia",26,NA,NA,NA,NA,NA,NA,NA,NA,0,"global",FALSE,99.4117647058823,"global","Eukaryota","Chordata","Actinopteri","Labriformes","Labridae","Bodianus","Bodianus diplotaenia","Bodianus diplotaenia"
"MiFish_0000632","Eukaryota","Chordata","Actinopteri","Acanthuriformes","Acanthuridae","Prionurus",NA,98.235294117647,"75035","Prionurus",19,NA,NA,NA,NA,NA,NA,NA,NA,0,"global",FALSE,98.235294117647,"global","Eukaryota","Chordata","Actinopteri","Acanthuriformes","Acanthuridae","Prionurus",NA,"Prionurus"
"MiFish_0000633","Eukaryota","Chordata","Actinopteri","Acanthuriformes","Acanthuridae","Prionurus",NA,95.8823529411765,"75035","Prionurus",11,NA,NA,NA,NA,NA,NA,NA,NA,0,"global",FALSE,95.8823529411765,"global","Eukaryota","Chordata","Actinopteri","Acanthuriformes","Acanthuridae","Prionurus",NA,"Prionurus"
"MiFish_0000634","Eukaryota","Chordata","Actinopteri","Perciformes","Serranidae","Epinephelus","Epinephelus bontoides",96.4497041420118,"1167616","Epinephelus bontoides",11,"d:Eukaryota,p:Chordata,c:Actinopteri,o:Perciformes,f:Serranidae,g:Epinephelus,s:Epinephelus_merra","Eukaryota","Chordata","Actinopteri","Perciformes","Serranidae","Epinephelus","Epinephelus merra",95.3,"global",TRUE,96.4497041420118,"lca_global_v_local","Eukaryota","Chordata","Actinopteri","Perciformes","Serranidae","Epinephelus",NA,"Epinephelus"
"MiFish_0000635",NA,NA,NA,NA,NA,NA,NA,0,"None",NA,10,NA,NA,NA,NA,NA,NA,NA,NA,0,"local",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000636","Eukaryota","Chordata","Actinopteri",NA,"Pomacentridae","Stegastes","Stegastes arcifrons",99.4285714285714,"1350519","Stegastes arcifrons",23,NA,NA,NA,NA,NA,NA,NA,NA,0,"global",FALSE,99.4285714285714,"global","Eukaryota","Chordata","Actinopteri",NA,"Pomacentridae","Stegastes","Stegastes arcifrons","Stegastes arcifrons"
"MiFish_0000637","Eukaryota","Chordata","Actinopteri",NA,"Pomacentridae","Abudefduf",NA,99.4082840236686,"36213","Abudefduf",16,NA,NA,NA,NA,NA,NA,NA,NA,0,"global",FALSE,99.4082840236686,"global","Eukaryota","Chordata","Actinopteri",NA,"Pomacentridae","Abudefduf",NA,"Abudefduf"
"MiFish_0000638","Eukaryota","Chordata","Actinopteri","Acanthuriformes","Acanthuridae","Prionurus",NA,97.6470588235294,"75035","Prionurus",29,NA,NA,NA,NA,NA,NA,NA,NA,0,"global",FALSE,97.6470588235294,"global","Eukaryota","Chordata","Actinopteri","Acanthuriformes","Acanthuridae","Prionurus",NA,"Prionurus"
"MiFish_0000639",NA,NA,NA,NA,NA,NA,NA,0,"None",NA,21,NA,NA,NA,NA,NA,NA,NA,NA,0,"local",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000640","Eukaryota","Chordata","Actinopteri",NA,"Pomacentridae","Abudefduf",NA,99.4082840236686,"36213","Abudefduf",31,NA,NA,NA,NA,NA,NA,NA,NA,0,"global",FALSE,99.4082840236686,"global","Eukaryota","Chordata","Actinopteri",NA,"Pomacentridae","Abudefduf",NA,"Abudefduf"
"MiFish_0000641",NA,NA,NA,NA,NA,NA,NA,0,"None",NA,10,NA,NA,NA,NA,NA,NA,NA,NA,0,"local",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000642","Eukaryota","Chordata","Actinopteri",NA,"Pomacentridae","Stegastes","Stegastes arcifrons",99.4285714285714,"1350519","Stegastes arcifrons",71,NA,NA,NA,NA,NA,NA,NA,NA,0,"global",FALSE,99.4285714285714,"global","Eukaryota","Chordata","Actinopteri",NA,"Pomacentridae","Stegastes","Stegastes arcifrons","Stegastes arcifrons"
"MiFish_0000643",NA,NA,NA,NA,NA,NA,NA,0,"None",NA,96,NA,NA,NA,NA,NA,NA,NA,NA,0,"local",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000644","Eukaryota","Chordata","Actinopteri","Labriformes","Labridae","Scarus","Scarus ghobban",99.4186046511628,"242806","Scarus ghobban",16,NA,NA,NA,NA,NA,NA,NA,NA,0,"global",FALSE,99.4186046511628,"global","Eukaryota","Chordata","Actinopteri","Labriformes","Labridae","Scarus","Scarus ghobban","Scarus ghobban"
"MiFish_0000645","Eukaryota","Chordata","Actinopteri",NA,"Pomacentridae","Stegastes","Stegastes arcifrons",97.7272727272727,"1350519","Stegastes arcifrons",14,NA,NA,NA,NA,NA,NA,NA,NA,0,"global",FALSE,97.7272727272727,"global","Eukaryota","Chordata","Actinopteri",NA,"Pomacentridae","Stegastes","Stegastes arcifrons","Stegastes arcifrons"
"MiFish_0000646",NA,NA,NA,NA,NA,NA,NA,0,"None",NA,33,NA,NA,NA,NA,NA,NA,NA,NA,0,"local",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000647",NA,NA,NA,NA,NA,NA,NA,0,"None",NA,231,NA,NA,NA,NA,NA,NA,NA,NA,0,"local",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000648",NA,NA,NA,NA,NA,NA,NA,0,"None",NA,10,NA,NA,NA,NA,NA,NA,NA,NA,0,"local",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000649",NA,NA,NA,NA,NA,NA,NA,0,"None",NA,12,NA,NA,NA,NA,NA,NA,NA,NA,0,"local",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000650","Eukaryota","Chordata","Chondrichthyes","Carcharhiniformes","Carcharhinidae","Carcharhinus",NA,100,"7806","Carcharhinus",2401,"d:Eukaryota,p:Chordata,c:Chondrichthyes,o:Carcharhiniformes,f:Carcharhinidae,g:Carcharhinus","Eukaryota","Chordata","Chondrichthyes","Carcharhiniformes","Carcharhinidae","Carcharhinus",NA,100,"local",FALSE,100,"local","Eukaryota","Chordata","Chondrichthyes","Carcharhiniformes","Carcharhinidae","Carcharhinus",NA,"Carcharhinus"
"MiFish_0000651","Eukaryota","Chordata","Chondrichthyes","Carcharhiniformes","Carcharhinidae","Carcharhinus",NA,99.4475138121547,"7806","Carcharhinus",22,"d:Eukaryota,p:Chordata,c:Chondrichthyes,o:Carcharhiniformes,f:Carcharhinidae,g:Carcharhinus","Eukaryota","Chordata","Chondrichthyes","Carcharhiniformes","Carcharhinidae","Carcharhinus",NA,99.4,"global",TRUE,99.4475138121547,"lca_global_v_local","Eukaryota","Chordata","Chondrichthyes","Carcharhiniformes","Carcharhinidae","Carcharhinus",NA,"Carcharhinus"
"MiFish_0000652","Eukaryota","Chordata","Chondrichthyes","Carcharhiniformes","Carcharhinidae","Carcharhinus",NA,99.4475138121547,"7806","Carcharhinus",32,"d:Eukaryota,p:Chordata,c:Chondrichthyes,o:Carcharhiniformes,f:Carcharhinidae,g:Carcharhinus","Eukaryota","Chordata","Chondrichthyes","Carcharhiniformes","Carcharhinidae","Carcharhinus",NA,99.4,"global",TRUE,99.4475138121547,"lca_global_v_local","Eukaryota","Chordata","Chondrichthyes","Carcharhiniformes","Carcharhinidae","Carcharhinus",NA,"Carcharhinus"
"MiFish_0000653",NA,NA,NA,NA,NA,NA,NA,0,"None",NA,14,NA,NA,NA,NA,NA,NA,NA,NA,0,"local",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000654",NA,NA,NA,NA,NA,NA,NA,0,"None",NA,12,NA,NA,NA,NA,NA,NA,NA,NA,0,"local",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000655",NA,NA,NA,NA,NA,NA,NA,0,"None",NA,35,NA,NA,NA,NA,NA,NA,NA,NA,0,"local",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000656",NA,NA,NA,NA,NA,NA,NA,0,"None",NA,116,NA,NA,NA,NA,NA,NA,NA,NA,0,"local",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000657",NA,NA,NA,NA,NA,NA,NA,0,"None",NA,10,NA,NA,NA,NA,NA,NA,NA,NA,0,"local",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000658","Eukaryota","Chordata","Actinopteri",NA,"Pomacentridae","Abudefduf",NA,99.4082840236686,"36213","Abudefduf",97,NA,NA,NA,NA,NA,NA,NA,NA,0,"global",FALSE,99.4082840236686,"global","Eukaryota","Chordata","Actinopteri",NA,"Pomacentridae","Abudefduf",NA,"Abudefduf"
"MiFish_0000659","Eukaryota","Chordata","Actinopteri",NA,"Pomacentridae","Abudefduf",NA,99.4082840236686,"36213","Abudefduf",38,NA,NA,NA,NA,NA,NA,NA,NA,0,"global",FALSE,99.4082840236686,"global","Eukaryota","Chordata","Actinopteri",NA,"Pomacentridae","Abudefduf",NA,"Abudefduf"
"MiFish_0000660","Eukaryota","Chordata","Actinopteri",NA,"Pomacentridae","Abudefduf",NA,99.4082840236686,"36213","Abudefduf",22,NA,NA,NA,NA,NA,NA,NA,NA,0,"global",FALSE,99.4082840236686,"global","Eukaryota","Chordata","Actinopteri",NA,"Pomacentridae","Abudefduf",NA,"Abudefduf"
"MiFish_0000661",NA,NA,NA,NA,NA,NA,NA,0,"None",NA,19,NA,NA,NA,NA,NA,NA,NA,NA,0,"local",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000662",NA,NA,NA,NA,NA,NA,NA,0,"None",NA,3297,NA,NA,NA,NA,NA,NA,NA,NA,0,"local",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000663",NA,NA,NA,NA,NA,NA,NA,0,"None",NA,107,NA,NA,NA,NA,NA,NA,NA,NA,0,"local",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000664",NA,NA,NA,NA,NA,NA,NA,0,"None",NA,186,NA,NA,NA,NA,NA,NA,NA,NA,0,"local",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000665",NA,NA,NA,NA,NA,NA,NA,0,"None",NA,14,NA,NA,NA,NA,NA,NA,NA,NA,0,"local",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000666","Eukaryota","Chordata","Actinopteri",NA,"Pomacentridae","Stegastes","Stegastes arcifrons",99.4285714285714,"1350519","Stegastes arcifrons",127,NA,NA,NA,NA,NA,NA,NA,NA,0,"global",FALSE,99.4285714285714,"global","Eukaryota","Chordata","Actinopteri",NA,"Pomacentridae","Stegastes","Stegastes arcifrons","Stegastes arcifrons"
"MiFish_0000667",NA,NA,NA,NA,NA,NA,NA,0,"None",NA,87,NA,NA,NA,NA,NA,NA,NA,NA,0,"local",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000668",NA,NA,NA,NA,NA,NA,NA,0,"None",NA,10,NA,NA,NA,NA,NA,NA,NA,NA,0,"local",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000669",NA,NA,NA,NA,NA,NA,NA,0,"None",NA,15,NA,NA,NA,NA,NA,NA,NA,NA,0,"local",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000670",NA,NA,NA,NA,NA,NA,NA,0,"None",NA,80,NA,NA,NA,NA,NA,NA,NA,NA,0,"local",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000671",NA,NA,NA,NA,NA,NA,NA,0,"None",NA,176,NA,NA,NA,NA,NA,NA,NA,NA,0,"local",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000672",NA,NA,NA,NA,NA,NA,NA,0,"None",NA,10,NA,NA,NA,NA,NA,NA,NA,NA,0,"local",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000673",NA,NA,NA,NA,NA,NA,NA,0,"None",NA,23640,NA,NA,NA,NA,NA,NA,NA,NA,0,"local",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000674",NA,NA,NA,NA,NA,NA,NA,0,"None",NA,237,NA,NA,NA,NA,NA,NA,NA,NA,0,"local",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000675","Eukaryota","Chordata","Actinopteri","Perciformes","Serranidae","Mycteroperca","Mycteroperca bonaci",95.8579881656805,"153621","Mycteroperca bonaci",43,NA,NA,NA,NA,NA,NA,NA,NA,0,"global",FALSE,95.8579881656805,"global","Eukaryota","Chordata","Actinopteri","Perciformes","Serranidae","Mycteroperca","Mycteroperca bonaci","Mycteroperca bonaci"
"MiFish_0000676","Eukaryota","Chordata","Actinopteri","Mugiliformes","Mugilidae","Mugil","Mugil thoburni",99.4117647058823,"1229150","Mugil thoburni",101,"d:Eukaryota,p:Chordata,c:Actinopteri,o:Mugiliformes,f:Mugilidae,g:Mugil,s:Mugil_thoburni","Eukaryota","Chordata","Actinopteri","Mugiliformes","Mugilidae","Mugil","Mugil thoburni",99.4,"global",TRUE,99.4117647058823,"lca_global_v_local","Eukaryota","Chordata","Actinopteri","Mugiliformes","Mugilidae","Mugil","Mugil thoburni","Mugil thoburni"
"MiFish_0000677","Eukaryota","Chordata","Actinopteri","Mugiliformes","Mugilidae","Mugil","Mugil thoburni",99.4117647058823,"1229150","Mugil thoburni",178,"d:Eukaryota,p:Chordata,c:Actinopteri,o:Mugiliformes,f:Mugilidae,g:Mugil,s:Mugil_thoburni","Eukaryota","Chordata","Actinopteri","Mugiliformes","Mugilidae","Mugil","Mugil thoburni",99.4,"global",TRUE,99.4117647058823,"lca_global_v_local","Eukaryota","Chordata","Actinopteri","Mugiliformes","Mugilidae","Mugil","Mugil thoburni","Mugil thoburni"
"MiFish_0000678",NA,NA,NA,NA,NA,NA,NA,0,"None",NA,15,NA,NA,NA,NA,NA,NA,NA,NA,0,"local",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000679","Eukaryota","Chordata","Actinopteri","Perciformes","Scorpaenidae","Pontinus","Pontinus macrocephalus",96.4285714285714,"398654","Pontinus macrocephalus",11,NA,NA,NA,NA,NA,NA,NA,NA,0,"global",FALSE,96.4285714285714,"global","Eukaryota","Chordata","Actinopteri","Perciformes","Scorpaenidae","Pontinus","Pontinus macrocephalus","Pontinus macrocephalus"
"MiFish_0000680",NA,NA,NA,NA,NA,NA,NA,0,"None",NA,19,NA,NA,NA,NA,NA,NA,NA,NA,0,"local",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000681",NA,NA,NA,NA,NA,NA,NA,0,"None",NA,45,NA,NA,NA,NA,NA,NA,NA,NA,0,"local",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000682",NA,NA,NA,NA,NA,NA,NA,0,"None",NA,20,NA,NA,NA,NA,NA,NA,NA,NA,0,"local",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000683","Eukaryota","Chordata","Actinopteri","Tetraodontiformes","Tetraodontidae","Sphoeroides","Sphoeroides annulatus",98.8235294117647,"168377","Sphoeroides annulatus",43,NA,NA,NA,NA,NA,NA,NA,NA,0,"global",FALSE,98.8235294117647,"global","Eukaryota","Chordata","Actinopteri","Tetraodontiformes","Tetraodontidae","Sphoeroides","Sphoeroides annulatus","Sphoeroides annulatus"
"MiFish_0000684",NA,NA,NA,NA,NA,NA,NA,0,"None",NA,10,NA,NA,NA,NA,NA,NA,NA,NA,0,"local",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000685",NA,NA,NA,NA,NA,NA,NA,0,"None",NA,62,NA,NA,NA,NA,NA,NA,NA,NA,0,"local",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000686",NA,NA,NA,NA,NA,NA,NA,0,"None",NA,25,NA,NA,NA,NA,NA,NA,NA,NA,0,"local",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000687",NA,NA,NA,NA,NA,NA,NA,0,"None",NA,81,NA,NA,NA,NA,NA,NA,NA,NA,0,"local",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000688",NA,NA,NA,NA,NA,NA,NA,0,"None",NA,19,NA,NA,NA,NA,NA,NA,NA,NA,0,"local",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000689","Eukaryota","Chordata","Actinopteri","Perciformes","Serranidae","Mycteroperca","Mycteroperca bonaci",95.8823529411765,"153621","Mycteroperca bonaci",10,NA,NA,NA,NA,NA,NA,NA,NA,0,"global",FALSE,95.8823529411765,"global","Eukaryota","Chordata","Actinopteri","Perciformes","Serranidae","Mycteroperca","Mycteroperca bonaci","Mycteroperca bonaci"
"MiFish_0000690",NA,NA,NA,NA,NA,NA,NA,0,"None",NA,21,NA,NA,NA,NA,NA,NA,NA,NA,0,"local",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000691",NA,NA,NA,NA,NA,NA,NA,0,"None",NA,42,NA,NA,NA,NA,NA,NA,NA,NA,0,"local",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000692","Eukaryota","Chordata","Actinopteri","Mugiliformes","Mugilidae","Mugil","Mugil cephalus",97.0760233918129,"48193","Mugil cephalus",13,"d:Eukaryota,p:Chordata,c:Actinopteri,o:Mugiliformes,f:Mugilidae,g:Mugil,s:Mugil_cephalus","Eukaryota","Chordata","Actinopteri","Mugiliformes","Mugilidae","Mugil","Mugil cephalus",97.1,"local",FALSE,97.1,"local","Eukaryota","Chordata","Actinopteri","Mugiliformes","Mugilidae","Mugil","Mugil cephalus","Mugil cephalus"
"MiFish_0000693",NA,NA,NA,NA,NA,NA,NA,0,"None",NA,28,NA,NA,NA,NA,NA,NA,NA,NA,0,"local",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000694",NA,NA,NA,NA,NA,NA,NA,0,"None",NA,242,NA,NA,NA,NA,NA,NA,NA,NA,0,"local",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000695","Eukaryota","Chordata","Actinopteri","Labriformes","Labridae","Halichoeres","Halichoeres notospilus",100,"241298","Halichoeres notospilus",159,NA,NA,NA,NA,NA,NA,NA,NA,0,"global",FALSE,100,"global","Eukaryota","Chordata","Actinopteri","Labriformes","Labridae","Halichoeres","Halichoeres notospilus","Halichoeres notospilus"
"MiFish_0000696",NA,NA,NA,NA,NA,NA,NA,0,"None",NA,24,NA,NA,NA,NA,NA,NA,NA,NA,0,"local",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000697",NA,NA,NA,NA,NA,NA,NA,0,"None",NA,4512,NA,NA,NA,NA,NA,NA,NA,NA,0,"local",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000698","Eukaryota","Chordata","Actinopteri","Labriformes","Labridae","Halichoeres","Halichoeres dispilus",97.6047904191617,"317475","Halichoeres dispilus",151,NA,NA,NA,NA,NA,NA,NA,NA,0,"global",FALSE,97.6047904191617,"global","Eukaryota","Chordata","Actinopteri","Labriformes","Labridae","Halichoeres","Halichoeres dispilus","Halichoeres dispilus"
