"ASV_id","domain","phylum","class","order","family","genus","species","regatta_match_rank"
"MiFish_0000004","Eukaryota","Chordata","Actinopteri","Scombriformes","Scombridae","Auxis","Auxis thazard","species"
"MiFish_0000006",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000003",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000010",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000009",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000011",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000034",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000015",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000029",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000007","Eukaryota","Chordata","Actinopteri","Mugiliformes","Mugilidae","Mugil","Mugil thoburni","species"
"MiFish_0000023",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000014",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000024",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000032",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000037",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000001",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000008",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000012",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000039",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000005",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000002",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000041",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000026",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000021",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000013",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000030",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000033",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000050",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000051",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000052",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000048",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000020",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000019",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000025",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000055","Eukaryota","Chordata","Actinopteri","Mugiliformes","Mugilidae","Mugil","Mugil thoburni","species"
"MiFish_0000017",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000022",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000038",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000060",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000062",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000027",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000028",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000016",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000069",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000018",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000073",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000075",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000072",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000045",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000057",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000064",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000054",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000067",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000035","Eukaryota","Chordata","Actinopteri","Mugiliformes","Mugilidae","Mugil","Mugil thoburni","species"
"MiFish_0000031",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000040",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000046",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000078",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000079",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000080",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000082",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000085",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000083",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000049",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000093",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000063",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000071",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000053",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000094",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000056",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000074",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000098","Eukaryota","Chordata","Actinopteri","Mugiliformes","Mugilidae","Mugil","Mugil cephalus","species"
"MiFish_0000070",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000095",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000091",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000092",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000042",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000097",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000047",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000103",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000096",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000043",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000101",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000059",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000044",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000106",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000088",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000104",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000065",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000081",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000084",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000061",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000058",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000113",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000115","Eukaryota","Chordata","Actinopteri","Mugiliformes","Mugilidae","Mugil","Mugil cephalus","species"
"MiFish_0000112",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000110",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000108",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000107",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000121",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000128",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000127",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000068",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000066",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000076",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000114",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000111",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000118",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000124","Eukaryota","Chordata","Actinopteri","Mugiliformes","Mugilidae","Mugil","Mugil cephalus","species"
"MiFish_0000125",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000036",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000099",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000120",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000100",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000129",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000102",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000122",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000090",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000086",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000123",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000109",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000131",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000136",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000116",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000077",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000117",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000119",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000087",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000132",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000130",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000145",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000105",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000135",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000126",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000142",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000133",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000151",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000147",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000150",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000134",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000154",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000159",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000158",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000161",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000138",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000157",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000141",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000163",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000162",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000164",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000173",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000137",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000160",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000168",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000149",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000144",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000167",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000169",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000156",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000165",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000175",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000171",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000089",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000143",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000139",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000152",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000155",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000146",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000153",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000148",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000199","Eukaryota","Chordata","Actinopteri","Scombriformes","Scombridae","Thunnus",NA,"genus"
"MiFish_0000200","Eukaryota","Chordata","Actinopteri","Scombriformes","Scombridae","Acanthocybium","Acanthocybium solandri","species"
"MiFish_0000203","Eukaryota","Chordata","Actinopteri","Scombriformes","Scombridae","Acanthocybium","Acanthocybium solandri","species"
"MiFish_0000140",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000185",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000206","Eukaryota","Chordata","Actinopteri","Scombriformes","Scombridae",NA,NA,"family"
"MiFish_0000205",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000207","Eukaryota","Chordata","Actinopteri","Scombriformes","Scombridae","Acanthocybium","Acanthocybium solandri","species"
"MiFish_0000191",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000174",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000208",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000209",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000210",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000183",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000202",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000188",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000190",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000192",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000180",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000166",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000179",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000176",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000181",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000177",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000223",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000178",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000172",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000195",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000194",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000217",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000221","Eukaryota","Chordata","Actinopteri","Perciformes","Serranidae","Epinephelus","Epinephelus merra","species"
"MiFish_0000186",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000212",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000196",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000184",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000187",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000215",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000239","Eukaryota","Chordata","Actinopteri","Mugiliformes","Mugilidae","Mugil","Mugil cephalus","species"
"MiFish_0000214",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000213",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000237",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000218",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000229",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000198",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000197",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000225",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000231",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000227","Eukaryota","Chordata","Actinopteri","Carangiformes","Carangidae","Caranx","Caranx hippos","species"
"MiFish_0000228",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000248",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000233",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000247","Eukaryota","Chordata","Actinopteri","Mugiliformes","Mugilidae","Mugil","Mugil cephalus","species"
"MiFish_0000230",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000189",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000220",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000201",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000240",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000236",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000219",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000241",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000216",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000257",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000242","Eukaryota","Chordata","Actinopteri","Mugiliformes","Mugilidae","Mugil","Mugil cephalus","species"
"MiFish_0000243",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000222","Eukaryota","Chordata","Actinopteri","Mugiliformes","Mugilidae","Mugil","Mugil thoburni","species"
"MiFish_0000263","Eukaryota","Chordata","Actinopteri","Mugiliformes","Mugilidae","Mugil","Mugil cephalus","species"
"MiFish_0000224",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000249",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000193",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000235",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000234",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000170",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000226",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000259",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000244",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000255",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000245",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000204",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000258",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000238","Eukaryota","Chordata","Actinopteri","Clupeiformes","Clupeidae","Opisthonema","Opisthonema oglinum","species"
"MiFish_0000251",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000253",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000264","Eukaryota","Chordata","Actinopteri","Mugiliformes","Mugilidae","Mugil","Mugil thoburni","species"
"MiFish_0000270",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000261","Eukaryota","Chordata","Actinopteri","Carangiformes","Carangidae","Caranx","Caranx melampygus","species"
"MiFish_0000211",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000283",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000282",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000276",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000277",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000284",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000271","Eukaryota","Chordata","Actinopteri","Mugiliformes","Mugilidae","Mugil","Mugil thoburni","species"
"MiFish_0000265",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000280",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000289",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000286",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000246",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000252","Eukaryota","Chordata","Actinopteri","Clupeiformes","Clupeidae","Opisthonema","Opisthonema oglinum","species"
"MiFish_0000273",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000272",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000260",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000182",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000274",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000275",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000254",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000250",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000267","Eukaryota","Chordata","Actinopteri","Mugiliformes","Mugilidae","Mugil","Mugil thoburni","species"
"MiFish_0000304","Eukaryota","Chordata","Actinopteri","Mugiliformes","Mugilidae","Mugil","Mugil cephalus","species"
"MiFish_0000298",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000299",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000288",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000291",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000314","Eukaryota","Chordata","Actinopteri","Mugiliformes","Mugilidae","Mugil","Mugil cephalus","species"
"MiFish_0000266","Eukaryota","Chordata","Actinopteri","Mugiliformes","Mugilidae","Mugil","Mugil thoburni","species"
"MiFish_0000281",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000268",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000295",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000269",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000232",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000311","Eukaryota","Chordata","Actinopteri","Mugiliformes","Mugilidae","Mugil","Mugil thoburni","species"
"MiFish_0000319",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000320",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000262",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000278",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000279",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000292",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000300",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000293",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000306","Eukaryota","Chordata","Actinopteri","Mugiliformes","Mugilidae","Mugil","Mugil thoburni","species"
"MiFish_0000297",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000315",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000313","Eukaryota","Chordata","Actinopteri","Mugiliformes","Mugilidae","Mugil","Mugil cephalus","species"
"MiFish_0000296",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000285","Eukaryota","Chordata","Actinopteri","Mugiliformes","Mugilidae","Mugil","Mugil thoburni","species"
"MiFish_0000303",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000302",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000290",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000312","Eukaryota","Chordata","Actinopteri","Mugiliformes","Mugilidae","Mugil","Mugil thoburni","species"
"MiFish_0000287",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000322",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000324",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000294",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000331","Eukaryota","Chordata","Actinopteri","Mugiliformes","Mugilidae","Mugil","Mugil cephalus","species"
"MiFish_0000317",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000334",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000310",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000333",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000329",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000301",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000305",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000342",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000307",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000309",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000350",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000256",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000308",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000323",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000352",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000335",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000327",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000328",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000316","Eukaryota","Chordata","Actinopteri","Mugiliformes","Mugilidae","Mugil","Mugil thoburni","species"
"MiFish_0000358",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000330",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000332",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000318",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000349",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000341",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000369",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000337",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000338",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000353",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000344",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000343",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000348","Eukaryota","Chordata","Actinopteri","Mugiliformes","Mugilidae","Mugil","Mugil thoburni","species"
"MiFish_0000326",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000351","Eukaryota","Chordata","Actinopteri","Mugiliformes","Mugilidae","Mugil","Mugil thoburni","species"
"MiFish_0000357","Eukaryota","Chordata","Actinopteri","Mugiliformes","Mugilidae","Mugil","Mugil thoburni","species"
"MiFish_0000360",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000373","Eukaryota","Chordata","Actinopteri","Mugiliformes","Mugilidae","Mugil","Mugil cephalus","species"
"MiFish_0000345",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000346",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000347",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000366","Eukaryota","Chordata","Actinopteri","Mugiliformes","Mugilidae","Mugil","Mugil cephalus","species"
"MiFish_0000325",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000356",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000361","Eukaryota","Chordata","Actinopteri","Mugiliformes","Mugilidae","Mugil","Mugil thoburni","species"
"MiFish_0000362","Eukaryota","Chordata","Actinopteri","Mugiliformes","Mugilidae","Mugil","Mugil thoburni","species"
"MiFish_0000339",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000340",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000367",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000359",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000321",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000363",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000380","Eukaryota","Chordata","Actinopteri","Mugiliformes","Mugilidae","Mugil","Mugil cephalus","species"
"MiFish_0000384",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000371",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000376",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000385",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000364","Eukaryota","Chordata","Actinopteri","Mugiliformes","Mugilidae","Mugil","Mugil thoburni","species"
"MiFish_0000336",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000354",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000388",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000372",NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0000355",NA,NA,NA,NA,NA,NA,NA,NA
