"ASV_id","pct_id","count","obitools_name","domain","phylum","class","order","family","genus","species","regatta_match_rank"
"MiFish_0001316",100,433,"Auxis rochei","Eukaryota","Chordata","Actinopteri","Scombriformes","Scombridae","Auxis","Auxis rochei","species"
"MiFish_0001317",99.4082840236686,35,"Auxis","Eukaryota","Chordata","Actinopteri","Scombriformes","Scombridae","Auxis",NA,"genus"
"MiFish_0001318",97.0588235294118,104,"Prionurus","Eukaryota","Chordata","Actinopteri","Acanthuriformes","Acanthuridae","Prionurus",NA,"genus"
"MiFish_0001319",96.4705882352941,13,"Prionurus","Eukaryota","Chordata","Actinopteri","Acanthuriformes","Acanthuridae","Prionurus",NA,"genus"
"MiFish_0001320",98.235294117647,15,"Prionurus","Eukaryota","Chordata","Actinopteri","Acanthuriformes","Acanthuridae","Prionurus",NA,"genus"
"MiFish_0001321",0,17,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001322",0,17,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001323",96.4497041420118,2626,"Epinephelus bontoides","Eukaryota","Chordata","Actinopteri","Perciformes","Serranidae","Epinephelus",NA,"genus"
"MiFish_0001324",99.4117647058823,19,"Prionurus laticlavius","Eukaryota","Chordata","Actinopteri","Acanthuriformes","Acanthuridae","Prionurus","Prionurus laticlavius","species"
"MiFish_0001325",100,32,"Scarus rubroviolaceus","Eukaryota","Chordata","Actinopteri","Labriformes","Labridae","Scarus","Scarus rubroviolaceus","species"
"MiFish_0001326",95.8579881656805,14,"Epinephelus bontoides","Eukaryota","Chordata","Actinopteri","Perciformes","Serranidae","Epinephelus",NA,"genus"
"MiFish_0001327",0,27,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001328",0,172,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001329",0,20,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001330",0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001331",0,26,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001332",0,18,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001333",0,35,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001334",0,23,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001335",0,16,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001336",0,124,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001337",0,26,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001338",0,14,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001339",0,11,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001340",0,20,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001341",0,16,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001342",0,17,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001343",0,23,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001344",0,36,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001345",0,31,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001346",0,18,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001347",0,111,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001348",0,21,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001349",98.8165680473373,47,"Muraena lentiginosa","Eukaryota","Chordata","Actinopteri","Anguilliformes","Muraenidae","Muraena","Muraena lentiginosa","species"
"MiFish_0001350",98.8372093023256,19,"Mugil cephalus","Eukaryota","Chordata","Actinopteri","Mugiliformes","Mugilidae","Mugil","Mugil cephalus","species"
"MiFish_0001351",0,30,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001352",96.4285714285714,38,"Pontinus macrocephalus","Eukaryota","Chordata","Actinopteri","Perciformes","Scorpaenidae","Pontinus",NA,"genus"
"MiFish_0001353",97.6470588235294,50,"Prionurus","Eukaryota","Chordata","Actinopteri","Acanthuriformes","Acanthuridae","Prionurus",NA,"genus"
"MiFish_0001354",98.8165680473373,20,"Abudefduf","Eukaryota","Chordata","Actinopteri",NA,"Pomacentridae","Abudefduf",NA,"genus"
"MiFish_0001355",0,277,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001356",0,12,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001357",0,12,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001358",0,98,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001359",0,12,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001360",0,28,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001361",0,52,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001362",98.8505747126437,103,"Etrumeus micropus","Eukaryota","Chordata","Actinopteri","Clupeiformes","Dussumieriidae","Etrumeus","Etrumeus micropus","species"
"MiFish_0001363",98.2248520710059,12,"Decapterus","Eukaryota","Chordata","Actinopteri","Carangiformes","Carangidae","Decapterus",NA,"genus"
"MiFish_0001364",0,20,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001365",97.0059880239521,131,"Halichoeres dispilus","Eukaryota","Chordata","Actinopteri","Labriformes","Labridae","Halichoeres","Halichoeres dispilus","species"
"MiFish_0001366",98.8165680473373,103,"Decapterus","Eukaryota","Chordata","Actinopteri","Carangiformes","Carangidae","Decapterus",NA,"genus"
"MiFish_0001367",0,11,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001368",0,12,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001369",0,12,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001370",100,21,"Decapterus macrosoma","Eukaryota","Chordata","Actinopteri","Carangiformes","Carangidae","Decapterus","Decapterus macrosoma","species"
"MiFish_0001371",0,16,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001372",0,16,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001373",0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001374",0,11,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001375",0,16,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001376",99.4047619047619,11,"Thunnus","Eukaryota","Chordata","Actinopteri","Scombriformes","Scombridae","Thunnus",NA,"genus"
"MiFish_0001377",0,13,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001378",0,11,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001379",96.4285714285714,21,"Pontinus macrocephalus","Eukaryota","Chordata","Actinopteri","Perciformes","Scorpaenidae","Pontinus",NA,"genus"
"MiFish_0001380",0,29,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001381",0,69,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001382",98.8439306358382,26,"Sardinops","Eukaryota","Chordata","Actinopteri","Clupeiformes","Clupeidae","Sardinops",NA,"genus"
"MiFish_0001383",0,13,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001384",0,34,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001385",97.093023255814,98,"Achirus lineatus","Eukaryota","Chordata","Actinopteri","Pleuronectiformes","Achiridae",NA,NA,"family"
"MiFish_0001386",0,206,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001387",98.8165680473373,43,"Abudefduf","Eukaryota","Chordata","Actinopteri",NA,"Pomacentridae","Abudefduf",NA,"genus"
"MiFish_0001388",0,12,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001389",100,651,"Scomberomorus sierra","Eukaryota","Chordata","Actinopteri","Scombriformes","Scombridae","Scomberomorus","Scomberomorus sierra","species"
"MiFish_0001390",0,42,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001391",0,13,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001392",0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001393",0,18,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001394",0,138,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001395",0,163,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001396",0,55,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001397",0,16,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001398",0,697,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001399",98.2558139534884,33,"Anchoa hepsetus","Eukaryota","Chordata","Actinopteri","Clupeiformes","Engraulidae","Anchoa",NA,"genus"
"MiFish_0001400",0,361,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001401",0,21,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001402",0,12,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001403",99.4117647058823,67,"Scomberomorus sierra","Eukaryota","Chordata","Actinopteri","Scombriformes","Scombridae","Scomberomorus","Scomberomorus sierra","species"
"MiFish_0001404",0,94,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001405",0,14,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001406",0,13,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001407",0,296,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001408",0,115,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001409",0,223,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001410",98.8304093567252,20,"Mugil cephalus","Eukaryota","Chordata","Actinopteri","Mugiliformes","Mugilidae","Mugil","Mugil cephalus","species"
"MiFish_0001411",0,132,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001412",0,81,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001413",0,489,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001414",0,70,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001415",0,850,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001416",0,59,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001417",0,454,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001418",0,36,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001419",0,391,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001420",0,79,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001421",0,166,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001422",0,96,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001423",98.2248520710059,11,"Muraena lentiginosa","Eukaryota","Chordata","Actinopteri","Anguilliformes","Muraenidae","Muraena","Muraena lentiginosa","species"
"MiFish_0001424",0,82,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001425",0,131,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001426",99.4152046783626,46,"Balistidae","Eukaryota","Chordata","Actinopteri","Tetraodontiformes","Balistidae",NA,NA,"family"
"MiFish_0001427",0,33,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001428",0,68,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001429",0,68,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001430",0,166,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001431",0,32,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001432",98.8304093567252,29,"Mugil cephalus","Eukaryota","Chordata","Actinopteri","Mugiliformes","Mugilidae","Mugil","Mugil cephalus","species"
"MiFish_0001433",0,17,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001434",97.6331360946746,16,"Orthopristis chrysoptera","Eukaryota","Chordata","Actinopteri","Lutjaniformes","Haemulidae","Orthopristis",NA,"genus"
"MiFish_0001435",97.1098265895954,67,"Muraena lentiginosa","Eukaryota","Chordata","Actinopteri","Anguilliformes","Muraenidae","Muraena","Muraena lentiginosa","species"
"MiFish_0001436",0,14,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001437",0,17,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MiFish_0001438",0,11,NA,NA,NA,NA,NA,NA,NA,NA,NA
